domain,query_type,query_size
x54.b9a4xyy.bjc0glf.51bzs.info,A,66
roT7FWY7Mg.ZTiteEAQFF.qFTTsf.data.org,TXT,114
dbet96c.o2lp2.bnnb.098m.info,NS,165
smith-davila.org,MX,153
alvarez-vasquez.com,AAAA,223
morse-brown.com,CNAME,205
webb.com,MX,83
goD3LZD1Xr.cZw86OBpVO.renfiFebux.S.tunnel.com,NS,194
thomas.com,AAAA,165
blair.info,NS,36
HjgWyQP7n4.14HOYa5UI1.SW9.tunnel.com,A,143
wagner.biz,TXT,32
Q6EazXOWa6.MDLwdQzHuc.U.tunnel.com,MX,169
PSHsJAKQz2.hDms08EawU.lbmbBwgkI7.data.org,MX,143
pjsjdd.wr194w3.tmq0bz89.info,CNAME,208
juj.72mwy1w.xt58eb.div3.online,TXT,62
johnson-evans.net,NS,70
16oep7sk.dz37.t2tenop.info,TXT,166
rogers.info,CNAME,47
ac7.0hs7e92l.kgx6eb.online,AAAA,101
jr311.lg18j1f.2jmxz.hh15nw.info,CNAME,76
willis.info,TXT,216
pldstz.d8u.xyz,NS,155
elzld.1m24d.xyz,TXT,42
cgumpNDGa6.xOvw3RXAjD.XPUGXDW1.data.org,AAAA,110
1r8p7.nwg8m.0e9b6.qfb.online,TXT,106
brown-stevens.com,MX,43
massey.com,TXT,83
86by5so.06xljr8.biz,MX,106
parrish.com,AAAA,73
o7qGyd4JZn.rvhKZgBgbB.v5H0mOvdX7.IppN70.tunnel.com,MX,238
ihi1r.qecbbzq.5sicpm.zxa.xyz,CNAME,116
shelton.com,A,146
zgxwb8u.u8sbxer.online,A,189
ldmhc.bu3rtk21.amog1x.u2g0whnt.xyz,AAAA,45
KiHxjDH3Zs.XsFIqcjOow.Em.exfil.io,NS,186
KV2Z3uFVzv.M0MtZFN5bZ.PSA.exfil.io,AAAA,162
randolph-harper.com,AAAA,108
mnxmt.vmt.mpc80g.biz,NS,183
0sk.glxx3ka.d8vgep.online,TXT,35
l4i7DlVPq9.lYV1mQcDwI.GvfqOhxStQ.f7.exfil.io,A,61
bennett.biz,TXT,64
ab046i.2dg.lgsgx.oukgt.info,NS,177
padilla.com,AAAA,158
davis.com,MX,247
white-taylor.com,MX,149
floyd-barrett.net,NS,88
ross.org,CNAME,153
villa-torres.com,AAAA,40
k4vg.mydb3aep.8sqifp.pgsdh.info,TXT,34
MUNYStQzLH.Hew7qqANrs.ECJgZcUHuo.iQk.tunnel.com,NS,39
hartman-logan.com,MX,30
sullivan.org,NS,222
xefs49o6.imxq5.6we.p0jtq.biz,CNAME,129
garcia.com,AAAA,175
QeKJdoMKk3.XxzeGF9GKg.nwt8.data.org,CNAME,81
soyKFXjHdJ.YsCrS6MIxu.SYnklIDU1o.exgcjT130J.data.org,MX,121
cuagf4.s80c.7cv4.online,NS,85
little-green.com,TXT,67
67yt.nkuy.1xv1k.9x6q0.biz,TXT,109
k1zv6.5jqgi39.biz,AAAA,109
3huyx.9tf470.online,TXT,224
king-chen.org,NS,136
WKNGC6m0Le.86JlFa9yon.ULoWB373F8.02F.data.org,NS,57
hE1Ac1MWdE.K5ZbBakBbX.xTdgIJEZX4.8RHgG3FovE.tunnel.com,A,30
rLvHQ57ndc.nurM6sWamO.aMvt.data.org,MX,45
gutierrez.com,TXT,220
anderson.com,CNAME,199
869.t7wh31l.info,A,234
brown.com,TXT,190
bowen.com,AAAA,74
ibp42h3.bc7qtzy.i0774.igv6ew.info,A,89
bennett.org,NS,217
iaw1r.kvryp80.info,A,192
7rg.2p4h.yczg.online,TXT,81
mgs0.fjrf.5r681q.online,NS,49
qc91rtg.z4x.bzr7pgy.czhjt.biz,CNAME,112
case.com,A,199
ramirez.org,AAAA,64
mmz5.pymdueak.xf1i6818.online,NS,181
lUFpQbpWvl.HdNz4rhQw0.76fD.tunnel.com,MX,221
v5mI3iVbva.bwXVeVpNwT.b9EomuyUfb.2adw8vGk.exfil.io,MX,157
75v5uia.nom.xyz,NS,196
weaver.biz,CNAME,205
3md6os5.av4ogan.xyz,CNAME,225
3SKBXufgnw.xLt6Nmic4I.pbrU60EQ.data.org,NS,124
9J4wb5gbNW.fw1fGCrePL.pcp1c88.tunnel.com,TXT,211
nl7wnRIRZt.YlgRNklgwM.QJw7F9wqE0.C.exfil.io,TXT,115
lICbMkITMO.QXdtRQuKjD.s.data.org,AAAA,50
EmM6nmDjJR.DiOlSti9xc.o2JkebBpq.exfil.io,AAAA,166
miller-castillo.com,NS,215
6hkyk2e1.x5ncgt.biz,MX,129
barnes.org,AAAA,228
JfBNqSMegl.c9p6MIlhjL.LB11rvbW5i.A8MwcPWi4.exfil.io,TXT,60
rWYRPA9O3h.fJGi4X4LB6.tunnel.com,AAAA,82
mcdowell.com,A,168
hsj4eVntAy.ocNs5KMIiL.I7ZjDjJ.data.org,TXT,242
king.info,TXT,95
3ps.t8okir.xyz,TXT,137
3sdrb9l.hs9o.h1ca898.1zgty9i.xyz,AAAA,135
cannon-montoya.biz,AAAA,82
Ry5ikbALIg.dAfc73VL7N.jtw.data.org,CNAME,103
patel-whitney.net,TXT,96
wilson.com,CNAME,196
copeland.net,NS,103
HUt0hYXTjT.4uqy4ivLaG.xwjAqp3kuQ.Qvx9tT49z.exfil.io,A,90
d0v.xuqjqj.ntqkaog.2g7nrgdf.xyz,NS,174
dALnXdWJyI.TYIN1gNCHS.giLm3.tunnel.com,AAAA,68
VLJSZCbGj6.HHjTZ71A5Z.XyQoA.data.org,MX,170
0cuepenDVr.um0SwIvAYT.1C3wFOox4N.exfil.io,AAAA,36
hensley.com,AAAA,190
tsmbkzil.vhkjdoir.ggb5n.info,A,80
IMgeMQRt0a.jQ3gy0SHfZ.5OW.exfil.io,AAAA,53
powell.com,NS,213
3k6s.dim5p6.rdmvn.q5h8m.online,NS,203
VwQeGAXNbg.T2YTGwMzVa.AvR.tunnel.com,AAAA,83
wFrRMK7ElJ.htiwd6Egz9.tPcailbmKQ.2xqVdAtU.tunnel.com,MX,76
johnson-jones.com,A,177
blake.biz,TXT,193
4Q32rgdPbH.e1U8XUvqA7.XIPXxt9NNu.fbGOLcVQvW.data.org,AAAA,186
58d.e6hqtzh.msuml.mdimd2ms.info,TXT,221
kFUJaIDWpb.sSemg2X9bZ.l7AC5uxE0e.d3XLw1h7.data.org,MX,142
BmK4oAAsuP.Y9LI6UlbdO.i1Q2wWWhG.tunnel.com,TXT,31
z6f4.r97sjd5.tab.7c1yr7.online,NS,242
eZhreNy6Un.7hvNW6BCkr.29GsFzJXhQ.K.tunnel.com,MX,245
iqh.4j3u1qe.82ew.q59wg0uc.xyz,MX,193
qkfZEBssLx.YHVeSTmwE3.8BScJTLRJU.AN.tunnel.com,TXT,196
u54.bqm.kwoog.xyz,MX,203
yu.com,MX,95
ve4.usmi.9gfdx0.bxbj.online,AAAA,244
cd1ty.pkonre.info,AAAA,78
graves-carpenter.com,MX,82
berger-weber.info,NS,35
hzb123.m6g.online,NS,213
6t5.5gcqgf.3jrcn.qt2x.online,TXT,115
7EavdKXlg0.fW9UiAkaU5.f.data.org,A,120
jackson.info,A,194
fekyihhx.loehm5.i19.xyz,TXT,215
59s8.0jacese6.xyz,NS,75
7ll2.0h7.cc1t2mn9.biz,NS,81
Oq62Dpx1zf.Chh0Mkg6bO.cUEr9ME4wk.REpmxDr.exfil.io,NS,192
hJst987rIx.7lnCWqxyy9.EKfJILFnPa.3c3oH.data.org,AAAA,183
xlEoZrzHCu.NUnwhDfiZ5.exfil.io,TXT,33
eOrTCGe6PQ.n0LQjNuFnP.xo5hIpowbC.nISrXG.exfil.io,CNAME,84
henson-phillips.biz,AAAA,34
tA08LgdNWo.ZIXN6iXvHO.SGA7AmxFZd.OviCgl9EY.data.org,CNAME,181
fowler.com,A,65
7I9sBQMrPj.y28zav4sTs.FoCuaZw8Tj.48blKV.exfil.io,CNAME,140
ruiz.com,A,231
qzaz6mk.by0rao.uhuc6v.info,A,102
taylor.net,A,183
vurlp1.2reqj1.8k76i4e.8op.info,MX,218
jqzuy79k.jsgfo9.gcg.info,CNAME,100
ellison.com,TXT,96
MQOvRBZsLB.3nCG3XYnQf.DbG7L8yu5R.nqHH6f.data.org,TXT,74
lucas-johnson.org,MX,121
2dgzh7e.mest.phcv.moeh.online,A,101
walter-sullivan.biz,AAAA,75
becker.org,AAAA,100
barry.biz,MX,207
w1Pk8jNn91.QjwY9mE45o.ywvTi3.tunnel.com,AAAA,43
4htgz7n.gs13zoqj.info,NS,95
b3ug.qdmibl8r.pf6siy1.online,AAAA,167
wallace.biz,TXT,174
UJYt4xroWu.bS5GpzbJ4B.l9qgxdyCO6.5Hqa0odFa.tunnel.com,CNAME,166
RXEKWzndhA.KbfKOumZHn.F8.exfil.io,AAAA,218
fox.net,CNAME,80
pqvf.z13r.biz,NS,193
cameron.com,CNAME,216
nixon.biz,A,238
4AJnuLiGv5.veylkGJGff.data.org,TXT,250
tkpwa1O9TX.PdH1Ve03AW.data.org,TXT,62
E8wNlJu0Dx.h1te6Tm6YP.tunnel.com,TXT,194
chambers.biz,CNAME,85
johnson.com,CNAME,145
47j.fqoqt9d4.info,NS,243
3u84p.xdv.ggusqj.info,MX,110
6fdzWI5sXO.bkYxVsUJjn.waSlCJiZOu.1K.exfil.io,AAAA,92
GhjOoScuVo.trlaBw2YVF.8u7lJ.exfil.io,MX,76
hansen-poole.com,A,30
johnson-morris.net,TXT,158
mcdaniel.net,A,209
7vkTED1F4p.lbOnD0kbKB.3wjkgkEIgT.L4yaC.exfil.io,NS,195
johnson.com,MX,249
holmes-murray.com,NS,48
n1mof68m.3b0jh.online,TXT,37
ymtu.vnlbr.online,AAAA,31
607.zyj.dqz.8mprn7w1.online,AAAA,216
5lCiRSOgrJ.JfoTJ9nNCA.CUJiUFAABp.2bCYBa.data.org,AAAA,68
moore-miller.com,A,63
bennett.com,A,134
wells.net,TXT,234
ul6ay.834q.info,MX,155
IsoAbQPC4t.MewLcIRzWE.nJLC0U6xcS.nlvbE.exfil.io,TXT,211
day.com,TXT,97
martinez.com,MX,176
zhk8s.xfu.naveu7.info,NS,87
GpFMY2rBCS.VmDKuWAHII.btxLK2d5CT.eYxP.exfil.io,CNAME,109
klur7l.60qubold.1sm.info,AAAA,158
barron-francis.com,A,158
E5W1FalV5p.YvUZgxS3LH.data.org,CNAME,38
o3gyt.9pzkr0jh.urm.online,CNAME,232
sNHh3Rufxp.Id1IHoSRvJ.WLlCrLU4oh.zE6.exfil.io,MX,54
p3HHJXbhcj.pJcOOKdX85.FArlnCjf7j.VtOSA.data.org,NS,39
jackson.com,CNAME,204
rc9ne6.4us.mxw6cz9z.e761l.xyz,AAAA,91
smith.com,NS,128
white-peterson.biz,AAAA,147
moore.com,CNAME,63
b1gm.xtt.info,NS,139
campos-ryan.com,AAAA,247
brown.com,NS,217
uCePvOO4zL.QoQIR6Km6V.qPeMiXNWX.exfil.io,NS,84
LD8zMkSj2g.bekqfQyiFe.7LZzxYb.tunnel.com,MX,114
PdRp6GEf8R.2ZbcCTyWgs.sm8FraXc8X.HPHZDd4.data.org,MX,171
mog77.l7vpcn3l.info,MX,122
edwards.org,NS,136
9f5gxVwSeB.tLNJly8BL5.X.tunnel.com,TXT,217
estrada.com,NS,147
ramirez.com,AAAA,119
cb52ddq.nz7r4.c2aay.ng4z.online,A,75
TN28f8UmsX.NjElyGQ6BY.sKutmfqnSb.4jxmoY6g.data.org,MX,211
jordan-chandler.org,NS,60
Vg6a08uSum.6yqY06z2dv.tPqn8I4dqx.QIJ.data.org,AAAA,237
auu9.9t84t.online,NS,69
henderson-walker.com,A,84
2jcs7in6.eij190.biz,TXT,106
farmer-velazquez.com,AAAA,37
perez.info,AAAA,128
N9dWMWuam4.ALBzmtOXa1.i2VloY.exfil.io,MX,85
QuRHHI0Eiu.KeTjmRshVE.EGptbTUg.exfil.io,NS,177
Pzx8z6Jz5l.XQbiElHyGh.6kaI0.data.org,AAAA,213
szz5.1hx.xyz,CNAME,231
walters.info,NS,113
clements.net,CNAME,229
uGUpI4eg7A.BF6kTsCo9d.2KkgkN.exfil.io,MX,99
Vbks5Eb5kW.YcG3T3Fjfo.ZuYy3sYvLk.i.exfil.io,A,117
bpb.2bjzds4q.biz,AAAA,159
carter.net,NS,114
rodriguez.org,AAAA,233
9N3GZez7wS.zW60vu8ubV.gTQSUnBoe1.omF.exfil.io,CNAME,77
Fbh6qAsRU9.mHXvYmvpv6.FUynLlyICw.bH.data.org,NS,60
kelly-ellis.com,TXT,61
ray.info,CNAME,95
auqhplw.87ng49.xyz,TXT,112
SSRzFj7WDg.FSz519XyFU.Ja.data.org,CNAME,89
cAygXkvSYj.T6OrAaZDc8.NrW45aH3UV.tunnel.com,CNAME,139
miles.org,AAAA,142
w0f7orp.yxkmke.frvz1.info,TXT,205
41ngt5.ww2sy.8j53.info,AAAA,55
y403y7h.8onfgl.pw34pfx.info,AAAA,173
murray.com,CNAME,172
boyd-schneider.com,MX,156
dNcRlz4PWs.Ns6AdnPaQC.8pbaR.data.org,CNAME,196
davis-brooks.com,TXT,67
leblanc.com,NS,184
murray.com,NS,92
n6fw91l.lkloyve.jzs1t.0wiqf0t.xyz,A,130
hall.com,A,81
h1kf6gtn.7gff87v3.j8zae9.55e3kq.info,NS,211
decker-martinez.com,MX,68
kmrlvf.id8p39.zpjg.ss9mw3.xyz,NS,125
SvvjejqQGL.7d0VPmuQZy.4lEJHYVEZZ.CJ7C84b.exfil.io,TXT,125
jcxz.oydz.yn45.9j4h.info,MX,166
elliott-lee.com,NS,212
n16xnpdk.17mlchbo.ncm.42i4c.online,MX,95
wade.com,AAAA,231
1jy.fekex.tlp3m.mbn5b1mv.biz,AAAA,199
6JRXO3nkhf.HiXQylKC31.u280DzcqaS.WA.tunnel.com,CNAME,104
price.com,MX,66
ball.com,NS,236
AHslUBwd3P.Oad8FGD4tT.Bo623vjmOg.m4.data.org,NS,158
cxu.8f0rrf.info,A,169
wIgQ1eYRUq.CwWJ5zAqST.HYWfn.exfil.io,AAAA,156
jones-king.org,MX,203
long.info,NS,79
gardner-haley.net,CNAME,231
livingston-mckinney.com,A,61
fTzk2vPLMY.zZf0goPXgK.91gyHB1dgF.E7Bm.tunnel.com,AAAA,127
dixon-carter.com,AAAA,62
young.com,TXT,93
hnfy2xs1.9e8j.xyz,A,246
3iix7545ga.dWL73AieOG.fA3wpmdkcs.eSEO.tunnel.com,A,175
4ok811.5pg12.7ov.9sanh5hl.xyz,AAAA,210
uj3ntm.uxff.8qjkgs5.fs8d.xyz,A,148
k8Lif7VY6a.yYp2Mzx7At.ugZeSXeCA.data.org,TXT,49
VBFZD3nEbQ.LK29sLq600.X3a7EId7c.tunnel.com,AAAA,203
u6wdr7rr.5mo6unu.kye8c1np.bxp.biz,NS,236
7FiaYAz7Xp.F7tSA1EAua.xmAkU.tunnel.com,A,247
trevino-jones.com,MX,117
santos.biz,AAAA,62
garcia.biz,CNAME,122
murphy-white.com,AAAA,93
uONlbEPQfo.F4K8UlaQiq.BBB6NZ6u35.IawBcB3IUI.data.org,MX,148
butler.com,A,57
k1miv.lmr.xyz,CNAME,178
dP3Oi6t16I.7VwPNEDBhI.v1Ah.exfil.io,TXT,185
9l4kj.wql.online,TXT,185
9NGKiBEdYE.rl7bJ2bfBK.PfzWawBALS.tunnel.com,A,156
holmes.com,NS,167
Zc4VW4FFUI.gjaXFm7P5u.L7kPki5.tunnel.com,AAAA,145
33X6CbXmlo.v76gGARnkg.HPT9.data.org,AAAA,133
lwrym0h7.4v37nq.online,CNAME,59
tanner.com,A,183
HqqqopAIGv.ktscuZEe7a.Wxv688uVWe.iZvH.exfil.io,AAAA,47
u1i4SzPFsC.AQ6utlZfF5.d5ptABzYwT.8onFrhU.tunnel.com,AAAA,137
jZ7IAOuWIS.r6hBpmceOH.1xbHyp.data.org,A,249
NKoeGX0aKl.5kOL8JxpzK.euxufA0Db1.badLf6.data.org,A,60
zs31DkxAqg.42OjHAQGBu.npyU22PLEW.mODee.data.org,A,111
y2vwix.v3rkc.yjvo587s.xyz,A,125
miles-davis.com,MX,42
franklin-horn.com,TXT,158
3icn5.605m2za.biz,TXT,164
allen-williams.com,A,216
obrien.com,A,163
bDM69yjEyO.C41HU48ZO0.Iis7j6dunL.EIup.data.org,A,54
tozyf.33bb35s.online,TXT,220
GY8xadjsXs.N3JAKoBo0T.6zHLxmQs.exfil.io,TXT,127
leach.com,TXT,63
garza.net,MX,228
bbvkfh01.7bayeal.xyz,AAAA,147
odonnell.org,A,142
sYdO2ZBm8Y.LPO6GdtzBI.PtStNK1MbJ.QATgTTUot.tunnel.com,CNAME,161
bmh6jrwz.cb8.dovxo.biz,A,162
hayes.com,TXT,240
nixon.com,AAAA,82
williams.com,AAAA,74
WP6JP2vm0K.yLVS5KLb00.WBxKGITWh4.lDFkf.tunnel.com,TXT,51
sahS13vUhL.omR0pQapKX.wuEtKc8r40.yEftX.exfil.io,CNAME,237
03AkhTWCnb.EESsia8S3l.sxrHZ8MzNC.i.data.org,A,48
uENmGtA01U.0krc79zKxw.5g5smJyCyw.fp.tunnel.com,CNAME,123
m1tbvDMG1E.lQKsmM8DsD.235PlcThfC.PMq.tunnel.com,A,182
ZoVYXC3PT9.0RZKWecit4.AZOmRiy9rL.FPp4kaX.tunnel.com,A,183
o1sxQGlkZ6.xFngvky3I7.tunnel.com,A,86
mason.info,MX,224
919fm.arqmsc5c.sex6yn.online,CNAME,112
johnson.net,MX,245
SL9TBmvIZm.EzTCCaxOA4.7YhU.tunnel.com,A,86
8vf7.s9m48th.kkvys.y5n2.info,MX,35
benitez-lee.net,AAAA,219
oaq1i.srfq67bi.info,MX,238
keith.org,A,187
davis.com,MX,132
ps6kc2d6.mobp2riy.0gr8oc6c.an2o9.biz,A,235
6zpz.olt.j3o1.qmhh.xyz,NS,144
hopkins.com,MX,124
ppr8I0avp7.tQ8GSibZP6.exfil.io,AAAA,66
gmbtfz8.78ar.biz,AAAA,44
gonzales.com,TXT,205
spagsoeH1A.eVANpTys8D.sRw.tunnel.com,AAAA,68
armstrong-koch.com,NS,77
tlk.wsyd.6uh.info,A,82
e9y41b9.eg2agl.kapwy.info,A,168
rosario-gutierrez.com,NS,74
lxd.tpy.093mbz3b.xyz,CNAME,77
2W9oYTKtDl.qVw5ewWBx0.smy5c5Y.data.org,MX,158
m725lc.pst48.fqvj.biz,TXT,135
u02ueg5.zc3p.3ebbk7k.xyz,A,220
clark-harmon.com,A,100
silva.com,CNAME,148
gonzalez.com,MX,137
hodges-robertson.com,A,135
b3xkfbc.1ayskq0.er5hsau.18oww3h.online,TXT,187
griffith-martinez.biz,CNAME,83
jordan.biz,CNAME,94
3gv.6czgpme.2lvhoji.fdk.info,MX,198
5Ed1l1hfrq.wmpIScbLlV.9Jsq7eW.data.org,NS,173
nZM8OKs6G4.bh5jBsOkh9.M.exfil.io,TXT,172
reynolds.com,A,250
SdEI6VuQUZ.a8aXpGW8yG.4hZGkYevZn.URHKeKxT5.tunnel.com,CNAME,193
nicholson-lewis.net,CNAME,214
s1okhw.cz80gt9c.droi.k66.xyz,NS,140
johnson-turner.com,TXT,134
ax26jga.3pxuk5.xyz,A,96
hall.com,CNAME,76
T09kuU4vn6.FISgsqvSe7.2c4mq7.data.org,AAAA,118
johnson.com,A,87
conley-williams.info,AAAA,115
Tzxfe8p9WD.QGFIQ6cNoS.ksz4jtlTYZ.L4VmL0k.exfil.io,TXT,207
iinpz.7vemub.8xps.online,AAAA,156
ppEH0vdAlH.nhfbDBv8X0.Q74H.data.org,TXT,161
0plo2sf0.r22.u2kkqv9.xyz,NS,174
4HLnAbtscZ.WT1CmTHOY7.euGxfsAssc.2OF9k.exfil.io,NS,142
P3v6VLUA6s.GoPaUWzByO.w.data.org,TXT,171
flores.org,TXT,57
7cvt3z.ze2ba.z8r9ku.rbmb.info,MX,161
young-flores.com,TXT,112
mora.info,MX,231
8v0.j5wrd0.biz,A,38
mlra4j.i1yrus.biz,MX,164
case-little.com,NS,51
perez-snyder.biz,CNAME,30
qL0GRP2VCa.0nqt5G9dnJ.5Pv1Q.exfil.io,TXT,87
tanner.net,MX,76
H1UqgZk4EO.TpmBpk6q2x.tVwlSX0516.cYg5yNt.data.org,NS,160
BJCPlE3SKN.BOZqQ1MYTy.eGsDKIPAXj.1t.data.org,NS,131
bS6yTr0pOW.la8xOHjOkI.DoR6jA4nD.exfil.io,NS,101
sLv4dCnH8p.oQysVEunf9.xP4r2eEwO0.pZCjwqOXa5.tunnel.com,NS,200
gvrc45.5b49.lsokcnj.bjbc5u.online,MX,64
8XxtebPSXP.5ADyUpOylr.zW7.data.org,AAAA,95
dtmdqp.atupg9.xyz,A,132
H8zdYvnuTd.4oUx3cpdRV.bQcbziYhkY.NooRKUVsqp.tunnel.com,CNAME,162
hl12c12.522.9pb65po2.xyz,AAAA,132
6yhp13vl.70rer.biz,A,215
4k8qDyFhdv.SfrjPbAJgg.Ip84MiDRNf.hoU.tunnel.com,MX,88
anderson.com,CNAME,67
spears-thomas.com,MX,171
qqt.own.online,AAAA,30
bX0ri0DaZE.O4nUhyEboX.pM.tunnel.com,AAAA,48
garrett.com,AAAA,227
KYZcZOviaB.JNqrONQl9O.0wB81wjUfc.tunnel.com,CNAME,72
johnson.com,TXT,47
zh4.b5ff.0e9ouc.8vnc91.online,AAAA,210
hernandez-cobb.com,AAAA,201
howard.net,MX,106
414crk.4xe2bz9n.info,MX,64
LZXWEWcgRW.BYmMYwpAlS.RCXz5cgwps.TF2S.data.org,AAAA,242
mercado.org,TXT,161
ingram-martinez.com,MX,210
kirs1k.gzws1ze.j6idll7.fc4.online,MX,76
jHrZ3A24LB.bxA1LABIPE.rlvXLv5gPq.bxHiV1vz.data.org,AAAA,43
2rg65.j1ug.xyz,CNAME,193
yzb7p.5v9oohu.weubfo8o.7oej38.info,MX,158
hs0n.3og1jrnl.47lpi8.emwabsg.xyz,TXT,145
thomas.com,AAAA,139
9uuAlQtVDg.IzGd1cpNuW.YZhx.tunnel.com,CNAME,224
pierce.com,MX,60
ci23p3.3ivb8so.vsiac.info,MX,250
towzm.yiq.biz,NS,141
barry.com,NS,82
kent-davis.net,NS,44
CdjkRpB2qo.aWt4kqBJhV.exfil.io,MX,85
i268.8fvm.info,CNAME,31
4Xc3lJwI48.w48TgN2TCM.nZiJVjwhB.data.org,NS,122
orp8bled.8v208i8g.uxywoz0.kf4120k.info,AAAA,141
f8q.7atfh.online,NS,115
4M7EnE5HaO.NZqz7KhXkj.OckIqqW20B.CMbsJGf.tunnel.com,TXT,177
smith.com,MX,163
VBv8OcHCWv.2Ilq6OCwrL.saiIFg7dJV.1.exfil.io,AAAA,199
henry.com,MX,157
CH7k6NLLF9.ipZA630Ygt.wpldTaInJV.Xe.data.org,CNAME,111
smith.com,NS,222
894.rv3e.ag8.biz,NS,98
tr3w1.6ov.a3k9leyz.owfjt8.info,CNAME,73
fowler.com,MX,104
BRG6AcOmTN.p6AQddpnOB.sj9sKaCp2Y.exfil.io,NS,225
brown.com,AAAA,231
cb8sk.68m22nll.xyz,MX,79
bailey-smith.net,CNAME,166
herrera-pruitt.com,A,56
ufaki.ssmtce.d6q.biz,A,51
robinson-jones.biz,CNAME,45
7sos7w.b9imi.info,MX,45
w12k.6w6oil.blh.qbofkmq.online,TXT,185
adams.com,MX,159
3rdyi7.x1y9.yaqq.xyz,CNAME,112
GMiGJ8d2fp.xxvPo7AMy5.c7NV9C3AaP.1.data.org,MX,131
JO0lHb05kD.TO7nX9aHb8.6CTb9IqPCM.Mujy.data.org,NS,44
wykp.f6fp.online,AAAA,232
adams.net,CNAME,82
x61.bpcxzs6n.297lw1.online,A,189
clqFfMEVA5.BVLffDgvpF.gfvvkUJfLi.pqpgGwXs6.tunnel.com,TXT,46
smith-ward.com,A,74
nunez.com,NS,161
s5Gi1XLBmz.4wIlRGmtu2.Z5fwfUMrSw.pRO5SG.data.org,CNAME,136
5foba5.is7gh9g.biz,NS,92
klyyg0l8Aj.08syHygtsV.aISj.data.org,NS,229
e5HaVm9nlZ.KZMVhJolGu.6nQQ67ubPl.RU2C3JnC.tunnel.com,CNAME,209
h4r4bhu.gdc9m.biz,AAAA,239
smith.com,A,53
savage.com,NS,104
dppx.524.9whk3.xyz,AAAA,78
HtIeSrAUS1.ft6jTl8j6t.S5NZxxL9x5.ubOFqsfBq.exfil.io,A,105
pXVROMGGzW.HYNLHRkc0j.3We0LCWdBs.6kqUiPA.tunnel.com,AAAA,220
BElalZaWjH.MQPxcGZBap.zIat.exfil.io,CNAME,180
gillespie-anderson.com,TXT,168
flores.com,TXT,213
robinson-medina.com,NS,238
scott.info,TXT,171
wilkins-garcia.com,CNAME,232
williams.com,TXT,207
T7CG8jSIAN.A8X7l0jQjv.LyKHvcRLuA.HPWLAO1BY5.data.org,TXT,102
tucker.com,CNAME,111
zxy.45fezs.iqfx.xyz,MX,32
lewis.com,CNAME,88
stein.biz,MX,165
Iq8hEeA6Ar.VuG1j3w6qR.Ga3jeJ27EM.f3Rwa.data.org,TXT,92
RK152QE9xh.IrYUbX9c4B.lXfptBb6a6.qk08mY4bB.exfil.io,TXT,233
murphy.com,MX,189
hbKSbqcngr.KPtJ7t29WL.nDRrWe.data.org,MX,117
c6i.xhk0717e.s7t8o66.online,AAAA,194
fields-richardson.com,TXT,157
PDmd6MNW2U.4q1WXsvzOf.BUQyWlerdX.WKyKT5kOP.exfil.io,AAAA,239
ufAh3nlJa8.4AVCmdgytS.AGjfUzGa1.exfil.io,A,202
tJ3jRJ5M1r.vSiGcaP2ic.QZBb.exfil.io,NS,89
IrmrznJkyM.qOwngVSnu4.GrOrYD6N.tunnel.com,CNAME,159
293hx7v.m1c.biz,MX,223
7z2ed.ortd.xyz,AAAA,196
zo9g3.7ir.biz,TXT,34
bryant-foster.com,A,166
miller.com,TXT,81
5sb8ghg.u6nywd.prf.qwv.online,TXT,168
fowler.org,NS,81
ztewe33.qdgpy1.kn1ekp.2k0gjv4s.biz,AAAA,120
kicrUnvzHn.cbvQOA5stc.data.org,NS,176
sxhtw.xw8.info,A,60
IBDFzU968y.xEQOTkpHlZ.dVB6.data.org,NS,34
22wp9766.n3z.4ch.online,AAAA,178
ckcdc.nr6f5b71.ws2m1t0c.xyz,TXT,54
tefav.kaw2mix.qy2.ljb3x.info,MX,228
8vv3ye.h5p.biz,NS,169
qgCExfE93L.QyX5H2BYeG.77ZZ.data.org,A,247
CjxxJYJIgD.4mksBq8BO2.s8ix4Nn.data.org,CNAME,51
anderson.com,NS,140
iLIInnM2P1.pzwbWQ4tx7.jyn9Vlgo76.QY4O.exfil.io,TXT,77
kPqZtPJ19P.46O9yN0iRX.f.tunnel.com,MX,220
IsiK4Hsv4N.f5Blb7czp8.D3U9w.data.org,NS,141
S2Jh3XwkQp.z87vffTOlU.3HtV.data.org,MX,82
d0y9w0n.ozw6r.biz,AAAA,147
young.com,A,189
hF0ux8XfW3.wXXfGQzNNC.WcGn0.exfil.io,NS,197
ygzs24j1.wvctee.a1u.biz,MX,54
sy3ju4.w5vd.ebqz.online,NS,183
reed.com,CNAME,215
5alw.bereoi.tn2shq00.681y49f.online,AAAA,49
39i9.ox0eg8.l6t.online,NS,242
evans-velez.net,AAAA,128
z31u8d3.766kt.online,CNAME,99
phillips-hernandez.com,CNAME,227
OqUlutr967.rq1D7wUHqf.npPwQhGPb.data.org,TXT,139
jv3iHAtwti.HHV0dYAXVc.aqpdK.exfil.io,CNAME,154
3bcMoj1m8H.jOIkiON7PJ.G8yyGxDT4y.7Zj.data.org,A,158
mn0.yomjz4f.8laznh.xyz,CNAME,166
jones.net,CNAME,154
clark.com,CNAME,171
fernandez-brown.net,MX,152
nk77n.0dzcm17.biz,NS,157
