domain,query_type,query_size
garcia.com,MX,211
RNwbwWtEFa.nsG9zKIeha.ki.tunnel.com,TXT,243
tHVNnIFZ3g.mD8sKwH9yd.hIJRQyUlU4.o.data.org,CNAME,232
f9CABeGTwO.oU7slaTJEZ.xy.data.org,MX,71
aus.9mrntb.xyz,NS,150
JtwaCcf4lq.k5EmDYudS5.F9LC9l1M7F.AeeO.tunnel.com,MX,200
0FQycouV5N.xekxbwpGY1.3pkjEbewAP.BFZR1.exfil.io,A,76
myers.com,AAAA,88
TBu6HZK00H.uqWyCxdzAv.i33AI.tunnel.com,MX,48
UQUhSGneNO.vXv62czF42.wRrJmGZdMx.EqZFaxl.exfil.io,TXT,155
shepherd.com,A,247
ox2v.5wnnwj.xyz,CNAME,56
GmCmOstWci.oDpqaEHSdX.nzjp.data.org,TXT,109
xxbw.1pij1.info,MX,78
zELL5q23Qw.ZuMrJBXaC0.wgXULkLIxP.OKwrGLsJ.data.org,TXT,56
hZcwYi7GOs.BFU8TfPuDX.DHlA7sYIhy.6NfE.exfil.io,NS,176
TatKCWe6sN.TBebLhhmiD.eVeUp6oqN.data.org,A,51
OgKGefVMoD.ojJ55qEnFC.4SLMezC.tunnel.com,CNAME,46
wtTnOYygXb.qPfe098VGD.qavT.tunnel.com,AAAA,159
zTCDEqMbWK.rl5yGI6MKx.VFKtfUjesq.rnfgLpLG.data.org,AAAA,93
9QQyJxvIoW.rTpVTXour1.oIfqFf64A.exfil.io,CNAME,213
6ZJZqCwHcW.STXS45ouBL.5B1qzLREgA.F.exfil.io,TXT,36
rosario.net,MX,46
h9ujHawP9y.qpp3NLeu2R.Bn.data.org,AAAA,210
rogers.com,NS,239
hawkins.com,CNAME,102
QbQV9UDAnr.jbcyw1Qx51.2UXOqhJmvM.4JP0LXJm.exfil.io,A,134
miller-durham.com,AAAA,139
BSwotgPGcI.rvXYQuekfX.9GS0dF5yzF.gAjyDd.tunnel.com,NS,249
parker.com,NS,162
4bkqx015.8gda0.info,NS,78
liNkT22qQV.DmBnYQN5X5.VgKiuTUtpp.hk.exfil.io,TXT,141
knight.com,TXT,104
cQTBpGMNa5.fpsoSJ5NIC.u0LNxJrRR.tunnel.com,NS,64
Oh2mvaVBSW.Z86kUNJZrl.PHNeu3APWa.xw.exfil.io,CNAME,30
brown.net,MX,84
y0c6jpp8.hau.ko2.vzrty3zo.biz,A,229
martinez.org,CNAME,125
ljvnh.8nvtsmj.tub20h.info,MX,83
nLMt6qdqJX.J7Eglsodmq.hgyWNilR4N.XT7.exfil.io,CNAME,111
yysy.y61qe.xyz,A,195
Y8cKgZeB6v.bmPWejAmoB.fVcpziWnLa.oIe.data.org,NS,71
Be7IkDbwZ0.Ti9LwqRUpl.9d8XSdMMdV.ogRYvYtUi.exfil.io,MX,114
WgQVqVCfbA.m7qmNf2XfP.ZN.tunnel.com,AAAA,106
94z6bdq1.ix8vpm.biz,TXT,157
h1OuYqFVMl.K3T3qNeCKZ.IW3fqyUM7d.tunnel.com,A,71
GvkdjfrACE.2pAKC5dukb.TNa.tunnel.com,TXT,74
9LbcAu5zSx.Iw7QRAkjAY.7gidwEQtiW.Jlf.tunnel.com,AAAA,189
xf4Q4zDCnm.jkvu9Hx8Z8.exfil.io,MX,52
wf5dpi5.lczq.4gzgv1.online,A,185
UqG3DnHHcY.550qAwCxEH.IlEVVChGYS.GMkJTB6hZT.exfil.io,TXT,196
5mjn7ZvAp2.MDR9t3ZNxu.VuQ2b76WNW.exfil.io,A,69
IkFRgpSXfk.wyDLQMB0sS.q.data.org,CNAME,80
0fdz5lSWHh.W6l2e6FyuW.OrO647JkqD.KXjm1A.exfil.io,MX,215
i7u3CtUqya.cBrReD2oJC.C3ybYFukAp.xGwXdL.exfil.io,TXT,110
shelton.com,MX,213
Bxjp8TBcec.lFWSKnjGRC.rw6UDfHndk.data.org,MX,100
ZFLaqS2Dm4.gDq4qNP0E3.5fpKYLrPH0.CM3SK.tunnel.com,AAAA,74
CVIbME7sN0.t84tvbFy0Y.7BaZ6.exfil.io,NS,175
Rt2NaVUOEo.WAr73ZU9eS.XShYK141tm.HSm0pkMW.exfil.io,TXT,212
ac7s2avk.05u2.xdc.online,AAAA,175
H5qDcX1hpR.bY4jLScHgA.WcdeZNMJy.exfil.io,MX,228
x0BRtyjVZs.c8pajwCkom.ciead0SD8O.dU.tunnel.com,CNAME,140
M01p1loXJ2.lNJRT7pJwW.exfil.io,CNAME,238
qCPnJnjJTv.c5IE91X0Lv.lN1EOcvUVp.5LT2TG.exfil.io,MX,65
nluxj.zy4dvrb.ztx3.4y025.info,AAAA,113
johnson.info,TXT,50
3a6jr2.mie.4lcn.online,MX,202
ol2vFST4G8.FpPuyiqWX5.PFmRgy.data.org,MX,191
9fbt.zo2tze.biz,TXT,176
Q3n9yBTJGP.KOui5BbAxa.A8uFe7seKK.exfil.io,CNAME,238
ycOJ2GuCM6.sBj0nMgfGe.GCd85.tunnel.com,MX,211
bWInzmv75d.JxzG2c1kGE.0.tunnel.com,NS,44
duncan-chan.biz,A,210
powers-madden.info,AAAA,208
oicxahq5bP.PMmKXW3KWD.exfil.io,MX,121
ford-torres.com,AAAA,36
may.com,MX,161
curry-kelly.com,AAAA,110
emKMJ8j0kB.a874RUVQJm.Td7Ez6.tunnel.com,NS,211
gDFSfcOVz8.6tY2x8EJLn.Zpec.tunnel.com,A,162
l4NC4n6MrC.8hoFAnKtcq.Ahf.tunnel.com,A,209
w49.cqdl9.egeaicu.1c9p.biz,TXT,220
X4o5J42Ahl.DTWdi3258h.7z4FRo8exC.8Y3.data.org,MX,74
F7X93dbewi.UZbwTdBR1b.irU3R9jC.exfil.io,MX,230
ward-miller.biz,NS,39
Usiq0WXz8J.KnSLPDvbHI.Jhcc.exfil.io,MX,72
Prlm7Dw35f.qDGmBdL3Rv.JXZJUG6oXi.eXK4jW.exfil.io,MX,149
burch.com,A,134
rE3McviATr.UIx5HUswaW.m.tunnel.com,NS,109
py0ki.6fq9wbu.online,MX,185
u99Pj77KBM.535j1cCPtc.s4kPH114ZU.data.org,CNAME,61
foster-johnson.com,CNAME,43
NkQ02gFMQE.agq9bIzQwK.5xeydABcp.tunnel.com,TXT,143
qVQmEMiOc2.CB7fsZ7DFq.yJSeP5j4A.data.org,CNAME,232
fNL99XcdDS.i6gQqvdYMr.7.exfil.io,NS,210
lE8CQj7HAi.51gDjnkqIG.aG2p6qeMMf.Fh.exfil.io,TXT,148
cmwkue.82cm65l.72fzas.biz,CNAME,127
ScGqv1kR5S.LxyPB4qU4x.QYhC8prFNs.aKZ.tunnel.com,CNAME,215
richards-jennings.com,AAAA,61
XhYj5V34a2.CIIKd69snu.pEKxQx4j8r.9HGrDds5.data.org,A,90
yx5cye.bmry4x.fdt22rda.xyz,NS,205
le8msys.qsefe3.t7kij.7ev.xyz,MX,168
graham.com,CNAME,94
4o91lvk.3p6bx.jf9.ccbmq.online,AAAA,228
9f8qd.2s6vcb.gf8mfdxu.jy3ulw.biz,CNAME,74
7MvM7chcJP.FfPJ30Kcu3.pmK1vdU4vN.ufM.exfil.io,AAAA,97
johnson-williams.info,CNAME,227
k09Ofc3qf0.tVaHs6S5IX.IcqWY.exfil.io,CNAME,136
PjSBOBk67U.IjPcMwMbpH.Nh2.tunnel.com,TXT,82
15Z5Usw3WE.TbV38Mvmxf.BxPQDZY1gB.ZRg1FRliP.tunnel.com,AAAA,57
AI1irWw2xg.GQDdYjSg7f.Qh.data.org,AAAA,98
wilkinson.com,NS,199
2SWOdbCbtw.gmkxToo1EK.vJnzIuHHho.eZGYSIUrzT.exfil.io,NS,78
4conRigVcm.6TcniUkNvh.v.tunnel.com,NS,193
zpF65xEZ36.IFpkQfsWbX.sxwzGq5UKB.GHnsGwsitg.data.org,TXT,81
pubu.8a4kw9j.v8kii.9dm9y.info,NS,72
9gF4Yt7PU9.eRPjaEt5Fs.0hSfhVmhuh.PnDrg7raZX.tunnel.com,A,160
zcEKS3Wmxe.9GNPop1Nws.LveI0DvnnP.UGpN8qh.tunnel.com,TXT,50
494oii4.4doohb.51r7mf4.ighz.info,AAAA,163
Rqyj1UqmSJ.UT5UBWSftG.K8lj0UVKeI.Gt5F1ujRS.tunnel.com,CNAME,74
na8bRSUGCw.z206OTUdpN.c5cDUm0Qu2.Ida.exfil.io,TXT,199
qevx.ino4zun.info,AAAA,149
robbins-ward.info,CNAME,111
jones.com,AAAA,144
pope.info,CNAME,72
xyxkyOcEyr.vvkds2JyfF.H5NLMiPPWC.tunnel.com,TXT,109
tDbRblA3no.QwrfLtaIHL.A1wv7x.tunnel.com,AAAA,198
clark-brooks.com,CNAME,72
NWsTytOPSv.0swNXWOPn6.CUMk1M.data.org,NS,65
97bkr.fnumvxai.qp3h.xyz,AAAA,33
94WkdjfFQj.NKYh4V1GaJ.Vo9a7h5T56.uUVLTz.data.org,CNAME,52
9zs.4qgod.tfdu.info,AAAA,33
jrMkQzQ6Za.fde6ba4nZl.7oJVk38N.exfil.io,MX,60
5UWn6ZpIky.z7nlXWmuhE.I9gfgzU1NX.e.tunnel.com,A,51
guerrero-martin.com,TXT,164
1abof.uthl4dov.info,MX,52
b1iyz.3jc3.s3nr2l.info,A,122
morris.com,NS,159
green-anderson.biz,CNAME,161
fkzfhx.mbgnuob.ggbbz8.info,TXT,211
8FIYkGoabA.zmfkPCkaNy.aHLVhxsQZS.pAeNoH.tunnel.com,A,206
iArc94GriZ.kdYQrKhDm2.1MEt1jx3Fm.exfil.io,NS,238
SYHn9Zj14W.xSBxQsVl8D.d2O23qcn.exfil.io,MX,129
udk8416.e3kq6d0.15cm.online,NS,67
jackson-whitney.info,AAAA,76
ramos.net,A,63
lopez.com,MX,132
uim0kf.iv7h60va.hmh34.nqzv.xyz,AAAA,225
hjtMYysVp3.3VzynWtst7.AE.data.org,AAAA,219
HxQ4dU7509.SYIOo2rqFr.U1bFdX4tev.8dBeHDt.tunnel.com,A,221
richardson.net,CNAME,70
willis.org,MX,239
Tq4X1hzVbi.HYTYmr7pWP.711O1RlaUd.esx.exfil.io,MX,159
uhBOQ2V0wf.h5PsYmuzYB.AmXh19N.tunnel.com,MX,70
4kr.iif1ik.info,AAAA,155
jackson.com,CNAME,181
miaxn7BUOw.QOa2I45ZBL.UqkGvgjevE.Rku3Nu.exfil.io,A,100
N6n6W6U61O.LWpKFtNgo6.ojinCXaEFN.d5Gzic.exfil.io,AAAA,168
hunter.info,A,210
73N9PQjaKL.NiRiJ6ncfJ.MIGAYBGu.exfil.io,TXT,180
GJ14K6K6K3.0NJd28tonC.VFTcrUdJ2r.rJrrzcU.exfil.io,A,89
Rk4eiIdUvg.L465xDNWWo.BeUFCGkbct.dQAOGq.exfil.io,CNAME,95
foster.net,MX,246
z8ev.elcr64p.biz,A,203
MCBOPBBQ5d.9JyFfKEXa2.V0yMep2OW0.exfil.io,A,72
rosales.com,A,44
sflsFArEF9.oZKLU3JNjI.lvvYKCt0BX.T5BCDwLN.exfil.io,AAAA,86
huff.com,A,116
moore.com,A,36
white.com,A,180
619q.mco.j0z2o7.0kf.xyz,TXT,187
c7a6oh.8x7l.wxm7opcj.eyab4k5.online,MX,232
7ZxPqFOHZH.U4isIgodX6.ZVQniHNur4.hT.exfil.io,A,30
TyLUq92RrU.hwQlXnqpGp.x4zFgw5E4G.iCvNJt86h.data.org,MX,122
BNM71Tii0F.wE79j1KPgp.3eLwjnn.tunnel.com,MX,177
aHzywbaAaJ.4qnarrziba.GgGpyx.tunnel.com,TXT,139
jAB6EKZgkN.VMWJ498rJR.Kyzgljp4ph.4br4gkMg.exfil.io,CNAME,140
hamilton.com,MX,235
9rXI2QwNvF.QTTkPAGASv.At.tunnel.com,CNAME,155
q9b.d5w.nku83.biz,TXT,236
fields.com,AAAA,220
CgxxNy748x.IaUX4mM1xI.a2.exfil.io,CNAME,104
WEayrxoDY5.j7jhXMLk4F.E5.tunnel.com,CNAME,86
sFURcRORsE.M3nE8KQoQ2.3R2oX.tunnel.com,A,48
ii74r.eg5.0okf2.xyz,TXT,248
RUg42OmYCL.WYdmBNd2kP.BtwOosJN4n.data.org,A,72
p1c2n41k.q58pod4.online,A,98
avila.com,NS,243
xmc.5xcjb3ef.rltmv.a0w48ngx.biz,CNAME,182
dZOsCK6lym.SeGRWJ5QtT.5e.data.org,CNAME,161
simon-hernandez.com,MX,72
spencer.com,CNAME,66
ok6y.1pspn1.info,A,208
yJ20iA3zNX.pAbEPQkJQk.MhVCX.data.org,NS,132
RO51Bu2Cja.UEqPaeCGkq.ayyH8ummv2.t.data.org,AAAA,200
brooks.com,A,90
wm04.sd6pok.biz,TXT,160
n9J9cmzOrn.D4nPi0noRM.qu9X9.tunnel.com,CNAME,219
r08X0k8vZS.oMhdOWfXkK.GzkBwD3nOQ.Sz.tunnel.com,AAAA,138
xxu.29ul8l1g.info,A,235
FKMbVOHOlh.PU6GiPqWGs.WGlO0.tunnel.com,CNAME,174
oMVKQq8der.7cc30ji5e8.gYRqDAwNRX.WbB.data.org,A,127
ZNutUHkAlA.ICPZglA2Nb.2de1lpFBQU.Hn0nfZtT.exfil.io,TXT,117
EK5Uq17ede.MIe3iHAEGW.wiZcwiXSCd.data.org,MX,168
liNaD2P500.GZ7sm3vYOa.tunnel.com,AAAA,115
pitts-perez.com,CNAME,148
E17GUEcQbi.b6qNBbYoZT.pcI.data.org,MX,171
oJW3c2dHG5.2oatKad9XH.bCnA5QY.tunnel.com,CNAME,237
of0CRDnhmQ.bUPm8nwuqV.ylYkh2EoVP.2eHkCliIfu.exfil.io,A,63
montes.com,A,93
cez9y4m4.mme30qn7.6mdy24a.biz,TXT,111
FgZXM66Pj6.it3MwAmRb7.K9Ldx.exfil.io,AAAA,134
0KuKy3aOWg.7aCpot2Mib.W0ndW.tunnel.com,MX,208
ppN3En2cwi.p2pFXCklfK.9LMPwTbl3x.4Z2phYPiH.exfil.io,TXT,98
dU5OpegBrd.Cyg4U1FCOb.IrQAoTD7fo.E8LC.exfil.io,TXT,166
V9fHf8r5cR.w5puwVGjXW.B21tqzJ4Wx.yN.data.org,MX,212
gray.com,AAAA,192
3cbccnr.ifq7abs.6pokuci.5qxh3ni.xyz,NS,239
tg18mk1b.p5iggsh.online,MX,220
0RAOSTBNvs.988NppVg8F.ymZzkYybm5.2hFTyf1p.exfil.io,MX,54
garza-hess.biz,A,156
yGTvrvqVkV.KX1lOLExa7.iTkoNwIA.tunnel.com,NS,242
Zmq3UgVGVV.ZtJBXm7k1u.FHj1cPiQlF.5YmjMCh.exfil.io,NS,175
KAmQwy1oUP.exWGfHGV2l.lvoFQHgRHZ.NhOveFZ.data.org,CNAME,192
x8g8cR1hKG.bM0bHbVu2W.N1Qg1r.exfil.io,TXT,108
BSjeUHuxhv.D4UMLhYQIz.tq.data.org,MX,248
Kw9f5UF4Zh.CM8tKh4MOj.fUPRG8nL9.exfil.io,A,97
jackson.info,AAAA,180
a6tvhi49Xn.jX9vWju4aQ.LQr.data.org,CNAME,169
i9iime7n.o9o.xyz,AAAA,33
0toyzxYg9b.NiCsQui2H1.KT9zldS8Kj.bj.exfil.io,TXT,47
yi2.ky3x.c8kahq6s.online,MX,45
nXMYY8rJid.qyaF59tcR2.xYfNAncv1.tunnel.com,MX,224
gk718yf9.0qp.online,CNAME,48
0QrZoYAxH6.jpWrsPwRda.03xC.exfil.io,AAAA,161
0rcNgFVPzF.sPSx2ksUcC.RqOvaibqKS.7Wjqh.tunnel.com,TXT,185
EMdSnIXumK.MJBE1DKRhh.uhHSrtgsti.NfkAv5.exfil.io,A,151
jyd.hmhfi.6a5rdo.online,CNAME,184
poBKZabf1B.GWSCLPIVV5.yy0.exfil.io,AAAA,35
bentley.com,AAAA,197
jslI1BFhfX.L24qj8UokC.4MPKzcRjSK.iktgZag.tunnel.com,A,197
ASUhqeVUIT.UQXCgO79zp.exfil.io,TXT,143
wilson-jensen.com,NS,140
martin.com,AAAA,177
19ToXkvbfd.j7fOvzppzq.hjdxu60VRS.rCMaO.tunnel.com,CNAME,229
zPwV5sEheK.EokXzF4GGi.tunnel.com,CNAME,230
JjmUjLNJQn.oMVykJN6dM.GDS33jchpr.8YJ.tunnel.com,AAAA,52
wolf.org,NS,103
z8iJiVylqR.hdzDUKH1s8.yxLbW0oMXE.AafN5O.exfil.io,A,221
u3UHszAT2y.MSNz8XZOrH.grG.exfil.io,NS,204
g3zK0wehaD.67Hdkh9BsG.FZNQaD2XS2.QMDAlLBhx.tunnel.com,CNAME,50
HkVuAbvXIC.uS3QExhkpf.23xGtHyWWe.eHE.data.org,CNAME,172
gb5rkwn.4zwowx0.xyz,TXT,235
5HZ5O6bxcx.9phZGKGScB.0Sh.tunnel.com,AAAA,168
peterson.com,MX,207
zOS8P7lvRg.SV8pogIv0D.V.data.org,MX,151
cNyu8tcAwT.0NeHS7FTCM.uGPF09wsAl.data.org,NS,90
pumADRcZz5.p0ubDr2OhN.tunnel.com,MX,163
TEhKiIffGV.QrVwomTQ94.p9ndLP7af.data.org,TXT,170
SR2K5bdJrZ.zTfH0NfqcU.OxYPiYscny.3k.tunnel.com,CNAME,65
praCv7g56W.SulkTXTGch.ziiOZGPzns.exfil.io,A,62
8xGxcL3fxs.O0RlgE40z7.2NnGaxcS.data.org,TXT,103
kennedy.com,A,190
RqNgH55BT5.t8v1lk2Tos.fD8I7LH5j.tunnel.com,MX,113
williams.net,A,231
7H5gjv7J7h.mmC3ttnErl.PhHJjNk.exfil.io,MX,218
w42w.t9qv1m9.info,TXT,212
faOl6crpPB.jYOY4xFNIt.gH6DtITgm.data.org,TXT,226
w40yw6Mj85.zu0o2aLtFr.4Jmue0cdDZ.BVwlWrkoRh.exfil.io,NS,240
4xa92u.ynaid.f4l48q9j.pv1f2.biz,A,35
sanders.net,MX,142
Ali568QA1k.XQ8v7pxQzx.KVvdNE.exfil.io,NS,65
ASPVDZNJ1w.I0ZB7ZjmdK.tunnel.com,NS,97
walters.com,NS,152
oadz85q.9y7eh.az92o.dlak0q.online,TXT,31
liu.com,TXT,52
GbitnzFC1V.Z9RSoDfS5o.M7lw0UqaSx.jzPjNL.tunnel.com,TXT,126
KTOwhU50t5.ljBEXsifA1.MJNQLG0PZ6.oEHfL.tunnel.com,MX,133
97g0jaf.vvrbg2u.bihapw3j.xyz,A,207
cross-mendoza.com,AAAA,147
j38x84.7dhytqtv.5f5d6.xyz,CNAME,72
bztul.qoo8a.online,MX,233
HHYb2oVOzn.JcsfMqLvcq.SaOON5mSTx.ZP.data.org,NS,127
ev3hdn.zak.4y5futj.ltfbk.online,MX,114
r1zcB7d2eb.Gf06Eq5FuC.jfZVkacP8o.DKe.data.org,MX,53
9GiKRWWp7d.ODTC1x3GTD.HdHAV.tunnel.com,AAAA,78
Er3IA3YkmN.UTrQx1rusi.dL0Er7f8DB.nAo0f.exfil.io,AAAA,69
QvsJMBMJKO.xx2egV6VlW.ocVdSt.data.org,MX,115
XjWxGYnZPC.LxfIweN884.MYS24jZyGd.emFZ.exfil.io,MX,229
yjMoKNixnW.AF35LwBioW.TCU7kdtB.tunnel.com,CNAME,114
lopez-stout.net,AAAA,101
blake.biz,MX,215
hqd1mde.0iqoa5.biz,A,101
hEEt3sqvf5.FePyGV7BLS.T3I.exfil.io,AAAA,95
l8kvm.auc.mue.rois.xyz,AAAA,68
foster-riley.com,A,44
9ttWFyaraO.uScvmE9gYw.6Yu8iieN.tunnel.com,A,221
V1ONXNbedt.iYpJZmSMd1.C.tunnel.com,MX,167
0wtR9JavTG.89NeRpYuOV.ICuM.tunnel.com,NS,132
fisher.biz,TXT,212
F23Ua6A6AT.lMQreCaswU.B4n4BBGzk.exfil.io,A,207
lewis.com,CNAME,203
1mt4.pr3i33.hlmms.68w.xyz,MX,107
0q7w2ldc.foecte0.38g2.54q65i4.online,MX,142
west.com,MX,109
a5DMLK9GQE.Xs3glKxhGZ.Vwajb8fS.tunnel.com,MX,157
ieupAFYTQD.ZVqjVpi3QR.Vmic2JEQpe.tunnel.com,AAAA,234
4tnwUMAXcK.cX7vAU1JHy.Jry1GPHRxK.tr0cPhH.data.org,TXT,174
love-daniel.com,A,144
l8foTI5Lol.mOqwWuu79F.TEdoZ95PHX.a.exfil.io,AAAA,210
RQAriguI8j.oxPeTFDa54.lROnFtvZz4.J7.exfil.io,CNAME,248
kemp-santana.com,A,75
97dEIdjP9k.Tf6OaXPShf.Zkj.data.org,CNAME,64
joyce-wells.com,TXT,144
ojoegLtt9K.jSWgIWAzeH.3U84k7S1Hu.data.org,NS,162
27o8.3b3p.info,AAAA,180
6surmbjf.rxemr.biz,CNAME,249
vw4ya.q3v500.hm3f9l.6m6fbmd.biz,NS,94
mitchell-jackson.info,AAAA,248
5MlfOU4idh.qNrgXm3R21.AQ7in.tunnel.com,MX,87
VhozwDUnu0.86eYAveNRa.qZHs30MTQD.M7T2djq.tunnel.com,TXT,107
dWgh1qTWjo.iijl9jK8bN.YMLTQ.tunnel.com,CNAME,107
qma6.n0hxg.1v698v.biz,NS,174
OFUAHYpGtE.C18EBrVWlM.ffHmPPwOhk.4eJVhc7A.tunnel.com,MX,75
2biw.7wxl5w.info,TXT,187
kjoFFogLid.PWwazhV8B9.PBLlNQflRP.Z6SPCwL9.tunnel.com,MX,153
79vjtbcz.z58.online,A,77
dvH1ujgXch.WwLXtTu0lx.tunnel.com,NS,97
7et30ibr.qpa8xkzx.mbs65r1.6ytk2ap.biz,CNAME,231
gi2VDPdOos.suX93NCXls.x72xjtxW.tunnel.com,CNAME,174
jones.net,NS,202
pV1lKlv0w1.aRfkXLB7MV.s5Q3DFfawh.EuiJ.tunnel.com,TXT,117
hL5R4EYyOB.TfEt3vbOoZ.HEVJJaGXNq.jTp8R.exfil.io,MX,89
riley.com,AAAA,223
fI4hZDWGD5.uOCu8VHo4L.dnLMDof40s.Tr5FsuI.exfil.io,A,54
k257qjc.3bre.qo90l.i24v5.xyz,NS,134
SzJwgsufNP.3EnMA16YxC.qJBSyA5.data.org,CNAME,213
miranda-herman.com,A,121
bFtTSdufRL.JkSisbABS2.F05s4lvK08.GL.exfil.io,NS,104
Y37y5y1EVk.VGy4FCyF9I.PtvKZxWhq3.8BnlEAUCb.exfil.io,NS,54
clarke-tate.com,CNAME,91
5l1IsQzXZS.HpgzjXzMIY.Bj4QDMohJ.exfil.io,A,248
FF6ez3dNUh.tSboi7tqlU.FSVwDac6kF.tKs34VZ.data.org,CNAME,109
GzKvGbV4TT.vPYpjdbnXR.dmPAalz19B.xP8BrN.exfil.io,NS,110
P0hPbs5mJs.L896Yo1mtc.RcXU8dZ0oS.jFRwv.exfil.io,NS,33
5NsxZFIfxE.va9ISSpxq6.z5boUjgxd9.njqx.exfil.io,A,181
holder.info,A,140
moore-jenkins.org,TXT,118
ua6.w3fr.7mt2m.xyz,NS,80
vazquez-steele.org,NS,96
mq8hb.l1g7.4o553.hysrqj20.xyz,NS,136
rqUnvagqu9.7IfAoXkkQ2.VOm4hg4hbh.zV0e7M.tunnel.com,NS,62
miller.com,TXT,87
jones.com,TXT,105
martinez.com,NS,51
7i5MWX7IDQ.4r4WMrggz5.aP4QrhsUdB.t9RJff7g.data.org,TXT,54
lidr.4ftzsdod.info,MX,86
Anm82ipj2f.ItXKmsEEyG.OX155dI2YJ.HPNp20.data.org,MX,184
barnes-morris.com,NS,159
WsiSdzAFLs.gUXkn6YR6b.sDqE33dCd4.5XqVjmKPs9.exfil.io,MX,196
lwv.jqlc7mu.rza3.gnfvx.online,NS,83
HvZyxWhoon.OkxphKXi6z.9784UizV2.tunnel.com,A,88
jFuoHYulHP.aoS6iCxqlq.jm6fv.data.org,MX,160
roberts.net,A,43
hg1ajwre.zhe.6qp.s5n0.xyz,A,46
Dt0Niovn7u.OM5wSkeYdU.x1XWPn4T2d.2xQqvuR.tunnel.com,A,53
obweWz8nbk.vnIl4EnG05.wVBliw86Nn.OgMKj.exfil.io,A,223
b9xr.i1m40yjc.xyz,NS,148
Gcm5h01SKz.19pGvCV8e7.XLlmOZs7.exfil.io,AAAA,150
75a.59h7xi.online,NS,47
frazier.com,NS,187
7b1jmt.dpks.y1a.s3c.xyz,AAAA,114
pkcn9.wp0gcfv6.y7em4tn.pecdh4.online,NS,48
vIO7S0YixH.Z7v7inkksA.ETopzuDV.exfil.io,AAAA,223
om6qZwft11.0sBQ3CPozv.Re2tcay.tunnel.com,TXT,147
oofm8s.7ccihc.xyz,TXT,103
B40jwd5sQY.dmOnvUX7u0.yUZLaz9Xj9.Cs.data.org,MX,166
mEhXsXhw0v.juFOS8e2lP.LWpmjeTzIt.H05ZzY.data.org,AAAA,196
i5WeaDnfXp.j9xdkPdnEj.15Zb04I4P.data.org,AAAA,56
davidson.info,TXT,40
njxln.goa3tzw.k31n.tpm28.info,NS,133
JxIBZtNTWm.COEerLElz0.14wkpJm.tunnel.com,MX,61
macias-ortiz.com,CNAME,105
UwLEwTV5uz.z8EWIcLUvw.PlUG2oQCGr.ADUTaw9En.tunnel.com,AAAA,72
lambert-fitzpatrick.com,TXT,100
williams.com,AAAA,176
dKVIc0gmu7.Z1mFYo4chN.TO0tGPBZUW.nh8sL.data.org,A,104
CtQBVXVNaN.OHDsmdAPDK.rYZqsw98Wj.Hyl.exfil.io,NS,199
Rk27wCr6YZ.ekcQAfL7cm.z6nfjTXuX4.PHUQaGB.tunnel.com,NS,167
tRF9fvAHGh.p07IiNmsBM.FCtLPGli1o.Awc.tunnel.com,TXT,129
allen.com,NS,44
GSeamkLCMx.isd9a546Vj.PD7M7wGAyN.t.exfil.io,AAAA,243
carney.com,A,104
FNcrL1IvHT.5AQmMxfUBs.FlelAXgxYd.pcK7TZ.exfil.io,CNAME,186
UJn82ZHJmC.PJbPuoXNwa.yGHmyuKL.exfil.io,AAAA,206
lvo4jj.bq3oe.online,A,74
qsm.e0wzq.sjt7bdtx.online,A,230
jackson.com,NS,136
7fz49Pp6wO.w5OOGqHk5l.BtIg9jnEb5.FbRt5.data.org,TXT,132
roberson-howard.com,AAAA,195
1p4.27ly.twpuw.xyz,AAAA,69
mpywu.osu.info,A,137
rr7lrbSR6W.O88YNuiZkW.IOqncgB4ID.OaEX.data.org,TXT,235
adams-morales.org,A,106
chen.com,MX,215
srt7H6Olty.O0YJsvDl0M.0HB3HVy3B5.CZJm.exfil.io,CNAME,84
aYLVJmzjeA.jmEdMG24CB.mg.data.org,MX,211
TZnLvC9lPY.rYmYzBqzvm.yCNPSfaQ4c.exfil.io,A,89
nQALsYx4qg.gZFTWzAOE1.w7htzA7lSr.S.data.org,CNAME,233
nH5dxjalDo.dweKM3IW2V.JDEZI6Y7JM.1Ge9q.tunnel.com,MX,234
5DHNAQVxPd.5ZQCURmbsY.Npv21WuOS8.DOnRhA0l.tunnel.com,NS,81
dO9FpzDHsF.XrB2oE3KuQ.wyc.tunnel.com,CNAME,247
KpEWVbW2Yz.RgYGvHjV2b.dJgvAwF.exfil.io,A,122
1oft7nm.a7a.mdnqk.ok2q.xyz,CNAME,84
nmdj8d.ap8cm.online,AAAA,249
t70Auul17O.ruYOOeJgWc.DNhTharNyC.exfil.io,NS,166
waters.com,A,60
x9yu.h2m.ukdii.online,NS,100
uJCkvERTIL.GtFwzIFGHU.D.tunnel.com,A,171
hoover-medina.com,A,135
fY9GtJnK2l.nTrvcWzTqE.A3flKEqklH.eXJPD.data.org,TXT,76
BsY1WQedim.yz94PbJOCb.tf.data.org,TXT,248
hVF1VkiA2c.F3DALlgZ9L.myYl.tunnel.com,CNAME,179
ds0CpeEK7X.OWWUZJa2Mz.OmunXh.tunnel.com,MX,45
z7veym.q9itgz.fo7w1k.online,MX,192
hxO6NbSONG.bHuiRreCoy.WHMuBSaIWP.Be4yq.exfil.io,AAAA,149
